channel,array_name,n_sessions,median_pairwise_r,icc,sign_concordance,n_same_sign,si_mean,si_std,si_median_abs,si_pairwise_median_delta,task_evoked,n_sessions_task_evoked,stable,tuned_stable_rank
118,A4,9,0.3235379423509742,0.18646956384420174,0.8888888888888888,8,-0.3848937693823613,0.3328262852120009,0.2568901998348692,0.365791802398043,False,7,False,
119,A4,9,0.08637127949063081,0.05110287012778239,0.5555555555555556,5,0.16725250831189026,0.6705278341102748,0.3651446286469104,0.8153652616855036,True,9,False,
120,A4,9,0.350249722303283,0.25464947595940446,0.7777777777777778,7,-0.25117949963674685,0.30202027278307353,0.38940207338739247,0.3634871624005245,False,7,False,
121,A4,9,0.16721604692043657,0.10888354862455364,0.6666666666666666,6,-0.11872720502738253,0.4756788009770308,0.3481201025911499,0.4959208101148638,False,8,False,
122,A4,9,0.04027681709051782,0.11091197562976128,0.5555555555555556,5,0.14236166743722378,0.290875989039319,0.20704270181205833,0.3138239881947875,False,7,False,
123,A4,9,-0.03390426493828236,0.0004166321970830757,0.6666666666666666,6,-0.1621026865367399,0.31529816886688333,0.1925156140907996,0.3111593362523727,False,7,False,
124,A4,9,0.10404122825316588,0.061977339281188336,0.7777777777777778,7,-0.14667430815772428,0.13434392206572413,0.17811533604138768,0.1500022972215846,False,7,False,
125,A4,9,0.17911012809396032,0.10022547608264308,1.0,9,-0.25561237005615906,0.17931831102356086,0.29923890898385913,0.21500957603137266,False,7,False,
126,A4,9,0.22917026104832033,0.2787557337443235,0.8888888888888888,8,0.02652791364916461,0.3584081943997213,0.052080495104372314,0.08841997522651446,False,7,False,
127,A4,9,0.040401542657367354,0.01072227433860247,0.5555555555555556,5,-0.09921089560620576,0.3991432542032946,0.17736954724365137,0.37252229263806824,False,7,False,
128,A4,9,0.11657479714682523,0.11678487780959211,0.6666666666666666,6,0.1474429485905821,0.230557768177932,0.08287410537181523,0.18526538297837997,False,7,False,
129,A5,9,0.013541886411912452,0.009840808037075027,0.6666666666666666,6,-0.3832780094414269,0.7027751718109336,1.0,0.8561383871193438,False,4,False,
130,A5,9,-0.045396192615258395,-0.02389069440799322,0.5555555555555556,5,-0.04475583598279073,0.5015054382462957,0.27303470443308886,0.579216618182142,False,4,False,
131,A5,9,-0.05582339203735827,-0.018760997686430695,0.5555555555555556,5,-0.08860479997430779,0.6553049033820665,0.4603396796921145,0.7803222516672603,False,6,False,
132,A5,9,0.015301980903818548,0.02132809082020071,0.6666666666666666,6,0.3316250079110852,0.49802186664889286,0.41843433023411547,0.6554329120407617,False,4,False,
133,A5,9,0.03306049193058782,0.028699614399987985,0.6666666666666666,6,-0.07603155074139588,0.7330059561397797,0.729478493770197,0.8027659066225097,False,5,False,
134,A5,9,-0.026471209200407048,0.010871085860274441,0.5555555555555556,5,0.0836552174181597,0.7766801574848857,0.7884377529207185,0.9993095811599961,False,6,False,
135,A5,9,0.19421504212224538,0.11946232260467493,0.7777777777777778,7,-0.5312568647489336,0.7132175681560753,1.0,0.5255935686528856,False,7,False,
136,A5,9,0.0673690860591015,0.09218160523715459,0.6666666666666666,6,0.2955526675806097,0.40312536710365277,0.19174134639573606,0.4782014066883614,False,6,False,
137,A5,9,0.023261970484281247,0.00030642758946251364,0.6666666666666666,6,-0.21917375719018894,0.5315562337431177,0.3163404481107438,0.7079501299489876,False,4,False,
138,A5,8,0.028168963151568624,-0.020850687884270244,0.625,5,0.21462122167646888,0.45985570280049715,0.10142240990074013,0.19969791428084788,False,0,False,
139,A5,8,-0.0425905774173342,-0.015847101355523068,0.5,4,0.07755657073009312,0.4054971172695337,0.18309003018058312,0.49444658822148946,False,0,False,
140,A5,8,-0.066337105529117,-0.04908018821749635,0.75,6,-0.07610256011480206,0.44736151029075183,0.22912511598844948,0.33826337001771395,False,0,False,
141,A5,8,0.03124195160402299,0.01756552665054501,1.0,8,-0.20421948888499525,0.21802188718327198,0.14972162808625117,0.1544248110832972,False,3,False,
142,A5,8,-0.005424630099194438,0.013677975079613354,0.75,6,-0.2155692990480184,0.3644220364850143,0.07137735140095613,0.16445607397828654,False,1,False,
143,A5,9,0.003186154171100071,-0.004586234015920227,0.7777777777777778,7,-0.18720441509014812,0.536158645451839,0.5010919699920883,0.5031067620097796,False,2,False,
144,A5,8,-0.00527979925576961,0.008100954343433674,0.75,6,-0.3545665987426101,0.5541954810030786,0.46713635428988176,0.6414876227028053,False,0,False,
145,A5,9,-0.016516368878221162,0.007764224666422526,0.5555555555555556,5,-0.08063934873180428,0.7019954444457606,0.7156262201973729,0.886610608322917,False,6,False,
146,A5,9,-0.0229416842454035,-0.017347101498939338,0.6666666666666666,6,-0.17773194015163224,0.5311140089019852,0.29137917372989863,0.6394677062832916,False,7,False,
147,A5,9,0.07828408317408629,0.014788774925283169,0.7777777777777778,7,-0.15959216887997185,0.5094239375223371,0.3012166968063858,0.4453876278109177,False,1,False,
148,A5,8,-0.0033809800066598285,-0.01652450469507668,0.75,6,-0.2386173754264188,0.42407330026308926,0.3585427744366376,0.49275581318992384,False,2,False,
149,A5,9,-0.008746143140915054,0.033634753078911235,0.7777777777777778,7,-0.23863788626768045,0.44373717179998284,0.3816830042792356,0.5430437848495862,False,4,False,
150,A5,9,0.08767480228525606,-0.006790524980117527,0.5555555555555556,5,-0.23080694451913608,0.5363573819331326,0.18934338944478024,0.6822135169048633,False,4,False,
151,A5,9,-0.03501063696867805,-0.04099222737101422,0.5555555555555556,5,-0.04839659524839034,0.5613131791610662,0.4074416095541903,0.622266476455379,False,4,False,
152,A5,9,0.06181657225453019,0.0308134333470447,0.8888888888888888,8,-0.3617318251106357,0.33717557648563906,0.41648151138070305,0.3932672806584901,False,5,False,
153,A5,9,0.015466036319062059,-0.02002417394491526,0.6666666666666666,6,0.1083400022133761,0.5608805551044541,0.45421330403827964,0.5496090615291266,False,4,False,
154,A5,9,-0.027615270083681205,-0.028166901422485943,0.5555555555555556,5,-0.19662530997879668,0.4124917845742774,0.2562375604529153,0.4763144704926743,False,4,False,
155,A5,8,0.06271717730001036,0.0300738002014942,0.75,6,-0.03252932086729357,0.5772916743919877,0.31845754930640663,0.7581979343939487,False,3,False,
156,A5,8,0.0007758328548180746,0.02543790457773102,0.5,4,-0.09616417049144796,0.2916768124793792,0.06758153994403279,0.2954365928241577,False,0,False,
157,A5,8,-0.010168028642428238,-0.028904322502697474,0.875,7,0.1112961140344435,0.4082314595910781,0.10072958321963581,0.1529006368009892,False,1,False,
158,A5,9,-0.011647029421702483,0.03640195969533506,0.8888888888888888,8,-0.29183513836046815,0.21644741579365304,0.3196844439797919,0.22069617819455822,False,2,False,
159,A5,9,0.043331330418681355,0.006035168955616941,0.7777777777777778,7,-0.23785151106002742,0.322881102113256,0.0866990661890926,0.28438530904954096,False,3,False,
160,A5,9,0.06660464242988581,0.03696807160258609,0.6666666666666666,6,-0.1719206508933778,0.3307287617451268,0.16613343879966413,0.2506472656749603,False,2,False,
