channel,array_name,array_index,n_matched_sessions,delta_si_median,delta_si_mean,delta_si_std,delta_si_median_abs,si_a_median,si_b_median,si_a_median_abs,si_b_median_abs,waveform_r_median,n_pos,n_neg,n_zero,n_sign_flip,sign_flip_rate,wilcoxon_p,wilcoxon_fdr_bh_q
57,A2,1,9,-0.032289894348155136,-0.011530976930632358,0.3725083954403743,0.032289894348155136,-0.04883419005857892,0.014995723140280198,0.08186229782543245,0.07553030070878479,0.04159605217725071,4,5,0,6,0.6666666666666666,0.91015625,1.0
58,A2,1,9,-0.00436399092226597,0.20713708227975908,0.5462478266018251,0.00436399092226597,-0.07607891345706948,0.03155274874096107,0.20565343851942822,0.22789170773690387,0.04919670252273966,4,5,0,5,0.5555555555555556,0.65234375,0.9327905957943925
59,A2,1,9,0.08301344531098145,0.046494861631875564,0.3452328518683552,0.08301344531098145,0.13229610599787106,0.10689629783372562,0.13229610599787106,0.16797656739881386,0.14897431182119658,5,4,0,2,0.2222222222222222,1.0,1.0
60,A2,1,9,-0.10304662485134478,-0.029293327724467553,0.33280020528515875,0.10304662485134478,0.5961540962693358,0.7852186632385372,0.5961540962693358,0.7852186632385372,0.16794811606894183,2,6,1,0,0.0,0.640625,0.9327905957943925
61,A2,1,6,-0.03369702925307999,0.17521707100470063,0.38866879183741676,0.03369702925307999,0.1857601458884563,0.4899428076926459,0.1857601458884563,0.5477184503802028,-0.011347077483614762,3,3,0,1,0.16666666666666666,0.84375,1.0
62,A2,1,9,-0.7995521978794352,-0.7786924986714652,0.8689486604838875,0.7995521978794352,0.21947786439726868,-0.21613279387965056,0.30071222813653803,0.21613279387965056,0.21971491199560136,1,8,0,6,0.6666666666666666,0.02734375,0.232421875
63,A2,1,9,0.5922879424958625,0.47699331076015206,0.44046454837940147,0.5922879424958625,0.2405068209626643,0.9669673582961382,0.2405068209626643,0.9669673582961382,0.5003737540601307,8,1,0,1,0.1111111111111111,0.02734375,0.232421875
64,A2,1,9,-0.06801568614222703,0.0298505665065331,0.5212960415399782,0.06801568614222703,-0.36636514022561917,-0.28289016357868674,0.40997104233330706,0.5375792818737266,0.3180071574761045,4,5,0,2,0.2222222222222222,0.8203125,1.0
65,A3,2,8,-0.30588852079209894,-0.21614532862129548,0.40404667046306486,0.30588852079209894,0.5559255227247427,0.10175823477705688,0.5559255227247427,0.13287913318488156,0.2750304793081011,3,5,0,3,0.375,0.1953125,0.6496263586956522
66,A3,2,8,0.18562173000984106,0.12876708936471298,0.292925685808207,0.18562173000984106,-0.1801525110934704,0.006902441654320609,0.2214771040749149,0.03925103536507611,0.17571719462701313,7,1,0,5,0.625,0.1953125,0.6496263586956522
67,A3,2,6,0.03010322795496191,0.09705873180922177,0.39055014982135444,0.03010322795496191,0.3990482833564208,0.4122909735567909,0.3990482833564208,0.4122909735567909,0.31731837731833074,3,3,0,0,0.0,0.84375,1.0
68,A3,2,6,0.27112408304740754,0.3344041029179862,0.3288758497160233,0.27112408304740754,0.22232729671625484,0.3118900387900219,0.22232729671625484,0.3118900387900219,0.2948043458063368,5,1,0,1,0.16666666666666666,0.09375,0.4627016129032258
69,A3,2,9,0.13021971751446526,0.07746482918762092,0.43154199756974243,0.13021971751446526,-0.14971197888019244,-0.05341648527727708,0.4541109886479761,0.1923242746416145,0.41464453970849485,6,3,0,2,0.2222222222222222,0.42578125,0.8064759036144579
70,A3,2,9,-0.6577467032103771,-0.30806169205673584,0.5712455629509742,0.6577467032103771,0.5405667091491806,0.29675290831753703,0.5405667091491806,0.3422532967896229,0.3511267435634805,3,6,0,3,0.3333333333333333,0.12890625,0.5478515625
71,A3,2,8,0.16621047544435288,0.22529672402593104,0.4909683846260215,0.16621047544435288,0.39610892987587176,0.74758824164923,0.39610892987587176,0.74758824164923,0.7216024885235863,5,2,1,1,0.125,0.296875,0.7355769230769231
72,A3,2,9,-0.023452699460151286,0.09079732163952363,0.5850845971560206,0.023452699460151286,0.10785285070729407,-0.0019243259556603184,0.14743919001371372,0.03576422849453162,0.031158816343633315,3,6,0,4,0.4444444444444444,0.91015625,1.0
