channel,array_name,n_sessions,median_pairwise_r,icc,sign_concordance,n_same_sign,si_mean,si_std,stable
59,A2,10,0.1423813945804588,0.141154160026362,0.7,7,-0.2854568621429892,0.46583582649336275,False
60,A2,10,-0.023494610649638724,0.014759534906494549,0.7,7,-0.21020556947240188,0.3820599881975991,False
61,A2,10,0.03646721170326471,0.04710857540722695,0.8,8,-0.30391680955603045,0.4267408921001548,False
62,A2,10,0.08632687843872337,0.053802375813110266,0.8,8,-0.34666932159003794,0.48326227331934885,False
63,A2,10,0.1907087727714979,0.12274150918541604,1.0,10,-0.6585737591419677,0.40544073714435663,False
64,A2,10,0.10452972351855855,0.10498527076143938,0.9,9,-0.45594990016081327,0.4338085610213935,False
65,A3,10,-0.013733996215554977,0.003869407852770581,0.5,5,-0.03123018484550783,0.5339486033135599,False
66,A3,10,-0.013850583472080943,0.010033672027439055,0.8,8,-0.3518657081308879,0.5948881135994887,False
67,A3,10,-0.014734146936405441,0.029834522937711837,0.7,7,-0.22169075444364222,0.30223523498817895,False
68,A3,10,-0.027895566501917102,-0.026114765089513024,0.6,6,0.0016545361440154338,0.388927629036785,False
69,A3,10,0.016366217367041046,0.03696223787649244,0.6,6,-0.26472108890374707,0.5819061363020368,False
70,A3,10,0.024427493336541276,0.027221569380427437,0.6,6,-0.23034445429714706,0.4271482159569606,False
71,A3,10,-0.00670429717174671,0.001638268312343132,0.8,8,0.2945135879016544,0.5523764981431475,False
72,A3,10,-0.018308136232022435,0.0027501852379325908,0.5,5,0.16075683519303047,0.6826516264641904,False
73,A3,10,-0.016429660856604102,-0.006903490270701632,0.9,9,-0.5429107921256066,0.3918698174139341,False
74,A3,10,0.04384835033177692,0.04591581277219904,0.8,8,-0.26540739698308324,0.468184455857055,False
75,A3,10,-0.009175025458050884,-0.011960631543248659,0.8,8,-0.5242891402672536,0.448309455375278,False
76,A3,10,0.06823100409090681,0.06896877267725092,0.9,9,-0.3708692747807524,0.466372963324319,False
77,A3,10,0.03204864699464107,0.0034564501034637925,0.6,6,-0.03262839516599649,0.659917693390199,False
78,A3,10,0.09006657430690113,0.050936679208174594,0.7,7,0.06949232970386768,0.5059955727106765,False
79,A3,10,-0.02212908805963043,-0.006626137446427748,0.7,7,-0.2936339123166513,0.6355087885727919,False
80,A3,10,0.007163198599152709,-0.003949308162227972,0.5,5,-0.08109376830346182,0.6625415291388086,False
81,A3,10,-0.034779056276359716,-0.017742504525287105,0.8,8,-0.4860388616063135,0.4374540464899067,False
82,A3,10,0.1174887134360356,0.01838245883305258,0.9,9,-0.349865596911313,0.4591900542028915,False
83,A3,10,0.18989127657270535,0.1337487967615456,0.6,6,-0.2121334233467433,0.4462621997219132,False
84,A3,10,-0.0018351974688608948,0.012298894921407684,0.7,7,-0.2685477568355354,0.5834916785492497,False
85,A3,10,0.0029669541356483506,-0.010715672234050703,0.7,7,-0.3344699753066949,0.6293062597214556,False
86,A3,10,-0.008180749086684924,0.008147936572199173,0.5,5,0.012477177221914682,0.5436156334486923,False
87,A3,10,-0.004568999652389543,-0.006558213271526554,0.6,6,-0.25695845304256093,0.609522427500377,False
88,A3,10,0.11150689066060725,0.10280329290858972,0.5,5,-0.24905682107695132,0.6894341448204592,False
89,A3,10,0.01564100227515431,-0.0033162313787190754,0.6,6,-0.04057289981628569,0.5663509727920543,False
90,A3,10,-0.012883057435709423,0.025645829650574208,0.6,6,0.10738113115967263,0.519124512007226,False
91,A3,10,-0.035175309508569744,-0.020559811612904738,0.7,7,-0.22822396620441493,0.39303847547915116,False
92,A3,10,0.03776601287691936,0.008870036012449614,0.9,9,-0.31980399189142444,0.5050787681442256,False
