channel,array_name,n_sessions,median_pairwise_r,icc,sign_concordance,n_same_sign,si_mean,si_std,si_median_abs,si_pairwise_median_delta,task_evoked,n_sessions_task_evoked,stable,tuned_stable_rank
97,A4,10,0.12334413810014706,0.21185441077323042,0.9,9,0.15288282159499617,0.16072280835913347,0.11056046104896715,0.1456718789508387,False,8,False,
98,A4,10,0.20878851353728672,0.17501210456040564,0.9,9,-0.17309580325848753,0.16035328834316467,0.12128249602911534,0.16592659830775158,False,8,False,
99,A4,10,0.15233987895504705,0.11682782188227032,0.5,5,0.033212238361316905,0.16376236809475975,0.1523458186589256,0.18323676388375773,False,8,False,
100,A4,10,0.1530353858837968,0.17249958618333952,0.8,8,0.2807686131697717,0.3286989043186021,0.2558998582125121,0.34658019045879634,False,8,False,
101,A4,10,0.10206785738235538,0.19105321768600927,0.8,8,0.24404546918590492,0.3840675179673443,0.2201160380626344,0.44996798616712613,False,9,False,
102,A4,10,0.18972348431160818,0.31403654231619493,0.8,8,-0.11388880612811225,0.16185429111254637,0.11848996220503996,0.18368972652899662,False,8,False,
103,A4,10,0.38370389646687125,0.2841248657712358,0.8,8,-0.17880016883483002,0.18943155192099662,0.23097231895747877,0.15928048501992473,True,10,False,5
104,A4,10,0.061730972872405095,0.3143063557333184,0.7,7,-0.08207687972714153,0.23520530499797387,0.24047071283190524,0.26233584504832286,False,8,False,
105,A4,9,0.11623331199974844,0.09118211773673394,0.7777777777777778,7,-0.008379993913926779,0.46527835231287673,0.27073342169876646,0.5091984105525713,False,7,False,
106,A4,9,0.04175073951962456,0.007150234431768602,0.7777777777777778,7,-0.1027946578731709,0.13896030294844722,0.10572041274486045,0.15676194169056604,False,7,False,
107,A4,10,0.13531252122462722,0.1217824011722183,0.8,8,-0.024186539597398683,0.35318447384572543,0.1364572136605939,0.1438953852052127,False,8,False,
108,A4,9,0.08978365557217016,0.057439553000242484,0.5555555555555556,5,0.11344838677178168,0.6862214733154753,0.6849470179117583,0.9147502948632409,False,5,False,
109,A4,9,0.04252551876337638,0.04932522080178187,0.7777777777777778,7,-0.099342242193437,0.4274977151962754,0.2502354608646057,0.4455560114262005,False,6,False,
110,A4,9,0.14517450321310332,0.08313994026794722,0.6666666666666666,6,-0.17005930373981742,0.34625502662447233,0.16551159034708376,0.2729361545116573,False,5,False,
111,A4,9,0.16156366959000693,0.0926578558926009,0.8888888888888888,8,-0.14332103997806847,0.37770235223779125,0.2440780521290097,0.26305139136631783,False,7,False,
112,A4,9,0.06997474297233244,0.08543948305570148,0.5555555555555556,5,-0.1299867175991554,0.3193354546783453,0.1114068556769696,0.15137850825551563,False,6,False,
113,A4,10,0.11217879463789827,0.19117119757990983,0.8,8,0.1060460814419589,0.1283246461455075,0.1514371894706726,0.15149546354698934,True,10,False,6
114,A4,10,0.12381746647831625,0.06033178931668398,0.7,7,-0.012393225941166288,0.36508431364588734,0.23964186785831798,0.2574473678293591,True,10,False,
115,A4,10,0.05354706480285693,0.09994209299525361,0.6,6,0.1849812412952764,0.31379736393338176,0.38400855751496754,0.4110767942874745,True,10,False,
116,A4,10,0.2863811838345016,0.2847566503681203,0.8,8,-0.14040307322765752,0.2145752540195841,0.09923770948430954,0.17448706349693272,True,10,False,
117,A4,10,0.5417756215724295,0.5477840433821364,1.0,10,-0.44551498616118834,0.24081012978850716,0.43590267351097356,0.1957665262212932,True,10,True,2
118,A4,10,0.44516775081615734,0.39504864532369277,0.9,9,-0.22734502350588054,0.1261293616625545,0.21587029105602806,0.1316784247034214,False,9,False,
