channel,array_name,n_sessions,median_pairwise_r,icc,sign_concordance,n_same_sign,si_mean,si_std,stable
119,A4,10,-0.005411779053784227,0.11967072079719433,0.6,6,-0.0017718090734849627,0.006208161190732697,False
120,A4,10,-0.017824986533872995,0.07647576164548105,0.8,8,-0.004616676018344486,0.00713796599703692,False
121,A4,10,-0.07094888329955248,0.014917488017187622,0.8,8,-0.0026312044509977078,0.005607585617312992,False
122,A4,10,0.006032026397328362,0.06036505448551377,0.9,9,-0.003251077679055063,0.004207234871113749,False
123,A4,10,-0.050892855954694345,0.0784084076917345,0.6,6,-0.0023981464707514737,0.008076955761361344,False
124,A4,10,0.0010544287406772973,0.07933609440348993,0.7,7,0.00195269878393634,0.00494183908279976,False
125,A4,10,0.06479441486677007,0.09202814005061516,0.8,8,-0.003508428957193212,0.006509402725527042,False
126,A4,10,-0.0792199431180381,0.03334564757652714,0.6,6,-0.0023795515439240084,0.008009705435809627,False
127,A4,10,-0.05245844285681302,0.08722696968608898,0.7,7,0.0033867798029020243,0.006080773294448973,False
128,A4,10,-0.0519186619911994,0.028546092663066826,0.6,6,0.00024040369563736833,0.006315816638275281,False
129,A5,10,0.025061025182768728,0.014435312278051157,0.6,6,-0.0007494659373167806,0.00250276332110996,False
130,A5,10,-0.00689712656303965,0.0072696866400399004,0.7,7,-0.0009720680438292766,0.0030314105494221874,False
131,A5,10,0.055403743735035295,-0.014372040709713235,0.6,6,-0.0007187483193058619,0.004663620725706855,False
132,A5,10,-0.03574141689689365,0.04790661952847123,0.7,7,0.00022325763916710125,0.0019364718408919407,False
133,A5,10,0.03936255198139718,0.07757819706520397,0.6,6,0.0005801459175492376,0.004031282210433548,False
134,A5,10,0.030676220007376267,-0.020409302013447306,0.6,6,0.0001286805431275286,0.00386836189567397,False
135,A5,10,0.19123981224503073,-0.036905148684673,0.8,8,-0.004791430318830631,0.004544300285411141,False
136,A5,10,0.23251419883078603,0.08618022983886128,0.6,6,0.0009302126613921503,0.004867344411741745,False
137,A5,10,0.04752589836732533,0.005452271360359809,0.6,6,-0.0005117486130724883,0.0037462003478473307,False
138,A5,10,0.05682732540256928,0.011003651460293234,0.8,8,-0.0013289608035132493,0.0013928845205662787,False
139,A5,10,0.06212712243268698,0.018570467649700894,0.6,6,-0.000977339482966741,0.003318082643062187,False
140,A5,10,-0.006863318352987471,0.00046705814151263366,0.5,5,-0.0012999945285029966,0.006867779805320448,False
141,A5,10,-0.014509003077105582,-0.006589494344834619,0.6,6,-0.0006815968378862593,0.012842072648434906,False
142,A5,10,0.033916230575359196,0.002270996163276401,0.5,5,-0.0032628208410134625,0.039937162203007893,False
143,A5,10,0.07198443599975503,-0.005857034724344727,0.6,6,-0.002552418712799369,0.006070280066420602,False
144,A5,10,0.023568580883531406,-0.007656789779885121,0.7,7,-0.004276185277961816,0.012078594260658559,False
145,A5,10,0.13624394398067502,0.00998727989849582,0.8,8,-0.004398218900105588,0.003465459881154445,False
146,A5,10,0.028038329666501577,0.027871979300287928,0.6,6,-0.0010375592196297163,0.003050811066060469,False
147,A5,10,0.07004834550182991,0.011062180827294283,0.7,7,-0.0008323225163424748,0.0022291184365136447,False
148,A5,10,0.0011081763440980931,-0.004416314206343365,0.5,5,0.0009139845635219758,0.008134842391148108,False
149,A5,10,0.03259807237083981,0.017438871232672657,0.7,7,-1.3647208470842463e-05,0.0025703931448944504,False
150,A5,10,0.02440126570378636,0.01999498551645469,0.7,7,-0.0015112981115788756,0.0024940800389966784,False
151,A5,10,-0.02363815278383828,0.009009748772175863,0.6,6,0.00011234502035624944,0.003262010081536856,False
152,A5,10,0.05224274057984621,-0.004611373720464893,0.6,6,0.0005577670946434008,0.0034716021577142413,False
153,A5,10,0.06310770391034631,0.037688335615763256,0.8,8,-0.0016646564303377125,0.0032848713771082973,False
154,A5,10,0.08007318430449792,0.021552186998755822,0.9,9,-0.0015870699922736387,0.003778604332208871,False
155,A5,10,-0.009450546773566434,-0.01738454247153616,0.7,7,-0.0015040946309150653,0.004892721366524966,False
156,A5,10,-0.03909139380087659,0.012251247530408148,0.6,6,0.00015969614171217856,0.004264500936270289,False
157,A5,10,0.03393206285642783,-0.009314042034910656,0.6,6,-0.0008627940744474852,0.0025922310501708978,False
158,A5,10,-0.0718428757523645,-0.011640162652615344,0.5,5,-0.0004254772762667484,0.004123821160419406,False
159,A5,10,0.0587075101690716,0.0018108580193932837,0.8,8,-0.0008563294284599128,0.0044025709845334675,False
160,A5,10,0.03807588902142606,-0.011688083731438344,0.7,7,-0.0004613632020065976,0.004387150890885837,False
