channel,array_name,array_index,n_matched_sessions,delta_si_median,delta_si_mean,delta_si_std,delta_si_median_abs,si_a_median,si_b_median,si_a_median_abs,si_b_median_abs,waveform_r_median,n_pos,n_neg,n_zero,n_sign_flip,sign_flip_rate,wilcoxon_p,wilcoxon_fdr_bh_q
92,A3,2,5,0.09946348911130261,0.18781829356211716,0.47409122332323506,0.09946348911130261,0.04474279702193229,0.0510254516185678,0.06797360636922178,0.06088741911227079,0.04636791603070802,3,2,0,2,0.4,0.625,1.0
93,A3,2,9,0.18042902678121797,0.28714637564091244,0.41964723637946416,0.18042902678121797,-0.06800206937499204,0.12696070651558022,0.08840195637127661,0.15319042648580586,0.2724480509702485,8,1,0,6,0.6666666666666666,0.0390625,0.517578125
94,A3,2,9,-0.2716361617120805,-0.31553636418161435,0.8743182458435063,0.2716361617120805,0.2824957354546189,-0.18034354583719436,1.0,0.4052852637900823,0.06946923412213804,4,5,0,5,0.5555555555555556,0.359375,0.9510498046875
95,A3,2,9,0.0,0.09853444639405555,0.4538598021840819,0.0,0.2887048366828612,0.2560359639156953,1.0,0.41483802162893924,0.579014265092624,3,3,3,2,0.2222222222222222,0.5625,1.0
96,A3,2,8,0.13081714524808097,0.2610162521033801,0.6885655660731664,0.13081714524808097,-0.21770566239602313,-0.03075239298421653,0.4582792412877819,0.2437325259362771,0.2160877389569792,6,2,0,4,0.5,0.3828125,0.9510498046875
97,A4,3,7,0.0,-0.06708931857854389,0.2496768814151313,0.0,0.17457986250074883,0.02051971018680281,0.23799519860212895,0.09472061823978614,-0.024873464559865666,3,3,1,5,0.7142857142857143,0.4375,1.0
98,A4,3,7,0.0,-0.16372450513674847,1.0051664422548134,0.0,0.03132628905772606,0.048752330360990435,1.0,0.08847831474168856,0.14502198292221616,3,3,1,4,0.5714285714285714,1.0,1.0
99,A4,3,7,-0.1509383149986044,-0.28974648065440656,0.3967155909859778,0.1509383149986044,0.14090453150751003,-0.007689518551070282,0.18382504941559918,0.04415907466553309,-0.07819933222829492,2,5,0,1,0.14285714285714285,0.15625,0.86953125
100,A4,3,7,0.17534288417923827,0.1215951047215511,0.20124436332161152,0.17534288417923827,-0.015830228923003956,0.0278937248388666,0.14160351989209732,0.09408910285419338,-0.04912405927266583,5,2,0,3,0.42857142857142855,0.21875,0.86953125
101,A4,3,5,-0.1735842783436817,-0.05452758867140317,0.3954519491315383,0.1735842783436817,0.14893341020319786,0.0010101242241014913,0.14893341020319786,0.02465086814048384,0.016334813450923198,1,4,0,3,0.6,0.625,1.0
102,A4,3,6,-0.008837856924475529,0.34532614824430174,0.936891697734969,0.008837856924475529,-0.003647067128740458,0.2038407193042532,0.6273464595673173,0.3703911800366032,0.0375774821967664,3,3,0,3,0.5,0.84375,1.0
103,A4,3,7,-0.6314173812344818,-0.5534091717511139,0.6761540206603367,0.6314173812344818,0.49148798821163664,-0.011377579207130104,0.49148798821163664,0.13992939302284516,-0.10870599251713996,3,4,0,5,0.7142857142857143,0.21875,0.86953125
104,A4,3,7,0.005925865838166171,-0.03394822390569291,0.17800576674681418,0.005925865838166171,0.07134479914204807,0.025234766063485268,0.09973016749054665,0.039502046503337454,-0.01650551210302693,4,3,0,4,0.5714285714285714,0.8125,1.0
105,A4,3,6,0.24448295461748037,0.20643798128459948,0.2429258266963915,0.24448295461748037,-0.15667548248209748,0.035983901589015425,0.3562262679047773,0.10655549725103614,0.3359589751550495,5,1,0,1,0.16666666666666666,0.15625,0.86953125
106,A4,3,7,0.16307312361529308,0.3260437012890011,0.5816125423295515,0.16307312361529308,-0.23561895774146355,0.05485412507598469,0.2678648899871635,0.16588796714487558,-0.01853013752224138,5,2,0,4,0.5714285714285714,0.375,0.9510498046875
107,A4,3,7,-0.017009657784890622,0.10494428873930915,0.49660759979673863,0.017009657784890622,0.09755800334595648,0.022459971029265915,0.1469870567417497,0.19412521195202959,-0.024258234727746138,3,4,0,4,0.5714285714285714,0.8125,1.0
108,A4,3,7,0.056355251322878844,0.025572951975186314,0.16000558594544065,0.056355251322878844,-0.027331960181080753,0.0486579697362307,0.13763859787341273,0.07214001375617787,0.006052756043187533,4,3,0,3,0.42857142857142855,0.8125,1.0
109,A4,3,7,-0.02065434338821001,-0.0763978473545679,0.44046997714407315,0.02065434338821001,0.10803617954678298,0.026141883215207887,0.18627434264611245,0.14125749997571893,0.054062448330930615,3,4,0,2,0.2857142857142857,0.9375,1.0
