session_id,channel,array_name,si_a,si_b,delta_si,waveform_r,sign_a,sign_b,sign_flip,task_evoked_a,task_evoked_b
20210219T145809.A_Elmo.B_DL.SCP_01,129,A5,-0.2635580140806447,-0.25729054198645446,0.006267472094190263,0.3444279887773346,-1,-1,0,1,1
20210219T145809.A_Elmo.B_DL.SCP_01,130,A5,-0.04335820326161342,0.02315170206590292,0.06650990532751634,0.16048323959338523,-1,1,1,1,1
20210219T145809.A_Elmo.B_DL.SCP_01,131,A5,1.0,0.44956304481989773,-0.5504369551801023,0.5946038662283576,1,1,0,1,1
20210219T145809.A_Elmo.B_DL.SCP_01,132,A5,0.30279213006602745,0.7501764832976829,0.4473843532316555,0.25006358118113475,1,1,0,1,1
20210219T145809.A_Elmo.B_DL.SCP_01,133,A5,0.4292928281711036,0.4599349843372846,0.03064215616618099,0.22205889583805738,1,1,0,1,1
20210219T145809.A_Elmo.B_DL.SCP_01,134,A5,1.0,1.0,0.0,0.4446824545489749,1,1,0,1,1
20210219T145809.A_Elmo.B_DL.SCP_01,135,A5,-0.004186636806793483,-0.15861208348662484,-0.15442544667983135,0.20248267526427377,-1,-1,0,1,1
20210219T145809.A_Elmo.B_DL.SCP_01,136,A5,0.9307872741135486,0.3090779547881211,-0.6217093193254275,0.8290998833204402,1,1,0,1,1
20210219T145809.A_Elmo.B_DL.SCP_01,137,A5,0.11885207636252675,-1.0,-1.1188520763625267,0.047860046178392096,1,-1,1,1,1
20210219T145809.A_Elmo.B_DL.SCP_01,138,A5,0.012313974201894543,-0.01713620483558568,-0.02945017903748022,0.04806485140692334,1,-1,1,0,0
20210219T145809.A_Elmo.B_DL.SCP_01,139,A5,0.16297228491522084,-0.23609578416013344,-0.3990680690753543,0.13427252092990102,1,-1,1,0,0
20210219T145809.A_Elmo.B_DL.SCP_01,140,A5,0.3021777693092531,-0.5956553537846153,-0.8978331230938684,-0.276822549650524,1,-1,1,0,0
20210219T145809.A_Elmo.B_DL.SCP_01,141,A5,0.4437549548792316,-0.9872147612755118,-1.4309697161547434,0.37202848266163896,1,-1,1,1,1
20210219T145809.A_Elmo.B_DL.SCP_01,142,A5,0.16559885483787,0.22825518586927193,0.06265633103140192,0.20246369912359075,1,1,0,0,0
20210219T145809.A_Elmo.B_DL.SCP_01,143,A5,0.20932692881092918,0.12391506057486651,-0.08541186823606267,-0.04588677860658388,1,1,0,1,1
20210219T145809.A_Elmo.B_DL.SCP_01,144,A5,-0.5865810668383126,1.0,1.5865810668383125,-0.22943504518189622,-1,1,1,0,0
20210219T145809.A_Elmo.B_DL.SCP_01,145,A5,0.2428572019528533,0.1040489892529551,-0.13880821269989818,0.27992437064338965,1,1,0,1,1
20210219T145809.A_Elmo.B_DL.SCP_01,146,A5,-0.8298452721971022,-0.08586214585500661,0.7439831263420956,0.43954379160639045,-1,-1,0,1,1
20210219T145809.A_Elmo.B_DL.SCP_01,147,A5,-0.18699115729001595,-0.1406573361803772,0.04633382110963874,-0.04510387079392894,-1,-1,0,1,1
20210219T145809.A_Elmo.B_DL.SCP_01,148,A5,-0.2799400082019603,0.32753461801844536,0.6074746262204056,-0.014480565836021222,-1,1,1,0,0
20210219T145809.A_Elmo.B_DL.SCP_01,149,A5,0.8262725534323738,0.0721147277504961,-0.7541578256818777,0.4956528323537473,1,1,0,1,1
20210219T145809.A_Elmo.B_DL.SCP_01,150,A5,-0.010992926706351984,0.8773391623732301,0.888332089079582,0.4023240257507267,-1,1,1,1,1
20210219T145809.A_Elmo.B_DL.SCP_01,151,A5,-0.033628766500855715,-0.018895278478029003,0.014733488022826712,0.10902977027291375,-1,-1,0,1,0
20210219T145809.A_Elmo.B_DL.SCP_01,152,A5,-0.001156179193614677,-0.06093085054986825,-0.05977467135625357,-0.014209385088344902,-1,-1,0,1,1
20210219T145809.A_Elmo.B_DL.SCP_01,153,A5,-0.3395860812351155,-0.17145203438918458,0.16813404684593095,0.2948963543053044,-1,-1,0,1,1
20210219T145809.A_Elmo.B_DL.SCP_01,154,A5,-0.16015200173766986,-0.11540092430182441,0.04475107743584544,0.3724945725194421,-1,-1,0,1,1
20210219T145809.A_Elmo.B_DL.SCP_01,155,A5,-0.6582256506448046,1.0,1.6582256506448045,0.08523329038626183,-1,1,1,1,1
20210219T145809.A_Elmo.B_DL.SCP_01,156,A5,-0.22979937527718006,-0.10651541866045416,0.12328395661672589,-0.04594293372456111,-1,-1,0,0,0
20210219T145809.A_Elmo.B_DL.SCP_01,157,A5,-0.03704041115316054,0.06623864492460506,0.10327905607776561,-0.030143789799609015,-1,1,1,0,0
20210219T145809.A_Elmo.B_DL.SCP_01,158,A5,0.023186199993590666,-0.03378327709442011,-0.05696947708801078,-0.06822827935657197,1,-1,1,1,0
20210219T145809.A_Elmo.B_DL.SCP_01,159,A5,0.12343955471153252,0.608658067699505,0.48521851298797253,0.04249768432370758,1,1,0,1,1
20210219T145809.A_Elmo.B_DL.SCP_01,160,A5,-0.24466236019441048,0.3032159433048249,0.5478783034992354,0.23437640457923153,-1,1,1,1,1
20210610T132106.A_Elmo.B_ST.SCP_01,1,A1,-0.8369313950327749,-1.0,-0.16306860496722508,-0.011404049946895775,-1,-1,0,0,1
20210610T132106.A_Elmo.B_ST.SCP_01,2,A1,-1.0,-0.3157392347812163,0.6842607652187838,0.11657290930273609,-1,-1,0,1,1
20210610T132106.A_Elmo.B_ST.SCP_01,3,A1,0.022658560198519348,-0.355110118698347,-0.3777686788968664,-0.07541465072038145,1,-1,1,0,1
20210610T132106.A_Elmo.B_ST.SCP_01,4,A1,0.4033463959701691,-0.7105835958056402,-1.1139299917758092,0.28992986699702616,1,-1,1,1,1
20210610T132106.A_Elmo.B_ST.SCP_01,5,A1,-1.0,-0.48126837442704334,0.5187316255729566,0.10973616555235244,-1,-1,0,0,0
20210610T132106.A_Elmo.B_ST.SCP_01,6,A1,-0.635352198921331,0.13517794782358628,0.7705301467449173,-0.3409776562452504,-1,1,1,1,1
20210610T132106.A_Elmo.B_ST.SCP_01,7,A1,-1.0,-0.03672725054589224,0.9632727494541078,0.12125625288025155,-1,-1,0,1,0
20210610T132106.A_Elmo.B_ST.SCP_01,8,A1,-0.7562793785464461,-0.18601600996731427,0.5702633685791318,0.23502907132995174,-1,-1,0,1,1
20210610T132106.A_Elmo.B_ST.SCP_01,9,A1,-0.3382454380165805,-1.0,-0.6617545619834195,0.12042140028524392,-1,-1,0,0,0
20210610T132106.A_Elmo.B_ST.SCP_01,10,A1,0.5321553415083383,-0.3208266299761115,-0.8529819714844498,-0.04503764287456599,1,-1,1,1,1
20210610T132106.A_Elmo.B_ST.SCP_01,11,A1,-1.0,-0.03257252847754763,0.9674274715224523,0.15208813529955081,-1,-1,0,1,1
20210610T132106.A_Elmo.B_ST.SCP_01,12,A1,0.548529859990861,0.08826348301183434,-0.46026637697902667,-0.037851384635831944,1,1,0,1,1
20210610T132106.A_Elmo.B_ST.SCP_01,13,A1,0.577930736266041,-0.13369654456818508,-0.7116272808342261,-0.1927429093651893,1,-1,1,1,1
20210610T132106.A_Elmo.B_ST.SCP_01,14,A1,0.6636733469447603,-0.2144034169133314,-0.8780767638580917,-0.0474559560951675,1,-1,1,1,1
20210610T132106.A_Elmo.B_ST.SCP_01,15,A1,1.0,0.1722597451495434,-0.8277402548504567,-0.10953366618040734,1,1,0,0,0
20210610T132106.A_Elmo.B_ST.SCP_01,16,A1,-0.1662632363396907,-0.3725973738277962,-0.20633413748810547,-0.10673869578879366,-1,-1,0,1,1
20210610T132106.A_Elmo.B_ST.SCP_01,17,A1,-0.2814799084809392,-0.1326879505974988,0.14879195788344038,-0.25598355672663337,-1,-1,0,1,1
20210610T132106.A_Elmo.B_ST.SCP_01,18,A1,0.2271710347873708,0.22005527908849926,-0.007115755698871545,0.20239363076744446,1,1,0,0,0
20210610T132106.A_Elmo.B_ST.SCP_01,19,A1,-0.39511067888634954,-1.0,-0.6048893211136505,0.39136444340967574,-1,-1,0,1,1
20210610T132106.A_Elmo.B_ST.SCP_01,20,A1,-0.4211288298352977,-0.5140075732653642,-0.09287874343006647,0.2068468968949968,-1,-1,0,1,1
20210610T132106.A_Elmo.B_ST.SCP_01,21,A1,-0.30740799958078624,-0.6546597545930752,-0.347251755012289,0.27737071085398995,-1,-1,0,1,1
20210610T132106.A_Elmo.B_ST.SCP_01,22,A1,-0.3113247598840294,-0.3553464685220997,-0.04402170863807031,0.013609076641806382,-1,-1,0,0,1
20210610T132106.A_Elmo.B_ST.SCP_01,23,A1,1.0,0.06604080546959322,-0.9339591945304068,0.25603214116353773,1,1,0,1,1
20210610T132106.A_Elmo.B_ST.SCP_01,24,A1,-0.8396659591685799,-1.0,-0.1603340408314201,0.23920282883312552,-1,-1,0,1,1
20210610T132106.A_Elmo.B_ST.SCP_01,25,A1,-0.34254814383076215,-0.17106635127229225,0.1714817925584699,-0.10482675597413148,-1,-1,0,1,0
20210610T132106.A_Elmo.B_ST.SCP_01,26,A1,1.0,-0.05514651262488,-1.05514651262488,-0.2219022170074756,1,-1,1,1,1
20210610T132106.A_Elmo.B_ST.SCP_01,27,A1,1.0,0.9502230940603976,-0.04977690593960238,0.017570862071733116,1,1,0,1,0
20210610T132106.A_Elmo.B_ST.SCP_01,28,A1,-0.3110380391518985,0.16982843039264028,0.48086646954453877,-0.12395478101084789,-1,1,1,1,1
20210610T132106.A_Elmo.B_ST.SCP_01,29,A1,1.0,-0.12779847122205545,-1.1277984712220555,-0.057754267578113895,1,-1,1,1,1
20210610T132106.A_Elmo.B_ST.SCP_01,30,A1,-0.44493137558777357,-0.41218276230159845,0.03274861328617512,-0.055824586006613025,-1,-1,0,0,1
20210610T132106.A_Elmo.B_ST.SCP_01,31,A1,0.09639759745980582,-0.23524485455588814,-0.331642452015694,-0.052406992143395,1,-1,1,1,1
20210610T132106.A_Elmo.B_ST.SCP_01,32,A1,1.0,1.0,0.0,0.0929633155154607,1,1,0,1,1
20210610T132106.A_Elmo.B_ST.SCP_01,33,A2,-1.0,-0.46747754730658936,0.5325224526934107,-0.009020238553918031,-1,-1,0,1,1
20210610T132106.A_Elmo.B_ST.SCP_01,34,A2,-0.7842847960040951,-0.16486990943171032,0.6194148865723847,0.3213037280698151,-1,-1,0,1,1
20210610T132106.A_Elmo.B_ST.SCP_01,35,A2,-0.03150937313058858,-0.22175195048630245,-0.19024257735571387,-0.1369393512186739,-1,-1,0,1,0
20210610T132106.A_Elmo.B_ST.SCP_01,36,A2,0.03141642484420611,-0.011285060659352104,-0.04270148550355822,-0.16070521896994955,1,-1,1,1,1
20210610T132106.A_Elmo.B_ST.SCP_01,37,A2,0.3944926733296447,1.0,0.6055073266703552,-0.1285905009967086,1,1,0,0,0
20210610T132106.A_Elmo.B_ST.SCP_01,38,A2,-0.1559412069204032,-0.3098654776240023,-0.1539242707035991,-0.24198255712212416,-1,-1,0,0,0
20210610T132106.A_Elmo.B_ST.SCP_01,39,A2,-0.2098533989997328,0.3391483520507998,0.5490017510505326,-0.10931533798850428,-1,1,1,1,1
20210610T132106.A_Elmo.B_ST.SCP_01,40,A2,0.26991482671421313,-1.0,-1.269914826714213,-0.13781003213222603,1,-1,1,0,0
20210610T132106.A_Elmo.B_ST.SCP_01,41,A2,0.12827566021183906,-0.4892217208961308,-0.6174973811079698,0.39467317763273085,1,-1,1,1,1
20210610T132106.A_Elmo.B_ST.SCP_01,42,A2,-0.4658318815907433,0.997694275506295,1.4635261570970384,-0.10550388817991357,-1,1,1,0,1
20210610T132106.A_Elmo.B_ST.SCP_01,43,A2,-0.11789908845119101,-0.7936686542341749,-0.6757695657829839,0.04332212058875186,-1,-1,0,1,1
20210610T132106.A_Elmo.B_ST.SCP_01,44,A2,0.012847973671962503,-0.0131790175237811,-0.0260269911957436,-0.07896812180038855,1,-1,1,0,0
20210610T132106.A_Elmo.B_ST.SCP_01,45,A2,-0.20208717958010738,-0.00033397397930187873,0.2017532056008055,0.10409674436782677,-1,-1,0,0,0
20210610T132106.A_Elmo.B_ST.SCP_01,46,A2,1.0,-0.9197519412649015,-1.9197519412649013,-0.19339472603834756,1,-1,1,0,1
20210610T132106.A_Elmo.B_ST.SCP_01,47,A2,0.4058092866814941,-0.9798306296300383,-1.3856399163115323,-0.24297486628345746,1,-1,1,0,0
20210610T132106.A_Elmo.B_ST.SCP_01,48,A2,-1.0,-1.0,0.0,0.3346356775481303,-1,-1,0,0,1
20210610T132106.A_Elmo.B_ST.SCP_01,49,A2,-0.8166921599246828,-0.4626873435283739,0.35400481639630893,0.2782149361936126,-1,-1,0,1,1
20210610T132106.A_Elmo.B_ST.SCP_01,50,A2,0.9892570239291502,0.24301443147926535,-0.7462425924498848,-0.14748469529196012,1,1,0,0,0
