channel,array_name,n_sessions,median_pairwise_r,icc,sign_concordance,n_same_sign,si_mean,si_std,si_median_abs,si_pairwise_median_delta,task_evoked,n_sessions_task_evoked,stable,tuned_stable_rank
125,A4,9,-0.0509231835052268,-0.012948444784766552,0.5555555555555556,5,0.08858690365439877,0.21954801976881344,0.05121722057414995,0.12049314037812021,False,0,False,
126,A4,9,0.03353790494750496,0.025034712779897477,0.5555555555555556,5,-0.03526253353940184,0.4962835074009989,0.3381317333965185,0.6197487810946185,False,0,False,
127,A4,8,0.01036337773308835,0.0015249103101879868,0.625,5,0.007768249571228975,0.12528496500740757,0.10671689018175332,0.17407752975620117,False,0,False,
128,A4,7,0.03170687709889891,0.00018701134142106154,0.5714285714285714,4,-0.07795865831382029,0.36438088706526667,0.15101428722624688,0.31888318331992505,False,0,False,
129,A5,7,0.050078253094271406,0.06845889072449399,0.5714285714285714,4,-0.011789797134358836,0.3579187647834583,0.15558242754473764,0.4187362850547023,False,2,False,
130,A5,9,0.3556519595823775,0.29233697966228284,0.6666666666666666,6,0.07227869686534777,0.49576024542319835,0.15077735822489421,0.36838781775643104,False,8,False,
132,A5,8,-0.054949080138997075,-0.020547440796308568,0.5,4,-0.04179356255141327,0.21527361089916608,0.1802599513993322,0.27564466828183465,False,1,False,
133,A5,9,0.18161827053575585,0.16852844995286928,1.0,9,0.5213805843739974,0.35123181430135164,0.45572898807620577,0.4376532390075285,False,1,False,
134,A5,9,0.32439586774640694,0.20351440637356036,0.8888888888888888,8,-0.38876626703935474,0.40596551004731907,0.33382167959354925,0.501138842162893,False,7,False,
135,A5,9,-0.0057806041022967335,-0.02347692632844313,0.5555555555555556,5,0.044566481155504795,0.35584760542574967,0.09981618079383653,0.17361928642653127,False,6,False,
136,A5,9,0.07021573703941353,0.033581090597238385,0.7777777777777778,7,0.14428721399753922,0.4677904902273915,0.3264181904832606,0.4924094898758762,False,4,False,
137,A5,9,0.5498149107706192,0.5357954083603439,0.8888888888888888,8,-0.35997758695771154,0.5249014463896615,0.6194824376037295,0.7205331361506511,True,9,True,
138,A5,9,0.23171951320561177,0.041811183869784406,0.6666666666666666,6,0.0010840287210437593,0.7727025688974605,0.9816888676854532,0.9908444338427265,False,8,False,
139,A5,8,0.6353067102453673,0.5335817356586232,1.0,8,-0.7580569903983843,0.33249238053517977,1.0,0.3842737904551574,False,7,False,
140,A5,7,0.44727386846623257,0.3231653295714327,1.0,7,0.5500023517321376,0.4006155743293306,0.5428775351440621,0.4945221815245113,False,6,False,
141,A5,9,0.2853199227973957,0.23363708105002015,0.5555555555555556,5,-0.16962641189975688,0.37134773455418574,0.2518596527118841,0.3789328017333057,False,5,False,
142,A5,9,0.3645342527480019,0.2873700067502384,0.6666666666666666,6,-0.10788264251113468,0.3409444851486786,0.07155748148682606,0.10886528265205819,False,5,False,
143,A5,9,0.018245453920106992,0.020163517101854666,0.5555555555555556,5,0.09730781014272366,0.37161711240966644,0.2903124775132332,0.3557688589842543,False,0,False,
144,A5,9,0.08544950584721997,0.03512125418601012,0.5555555555555556,5,-0.18959922384068653,0.4479242863162221,0.11409591534195489,0.2687847777331511,False,0,False,
145,A5,9,0.0019313817433519315,0.005106894048543829,0.7777777777777778,7,-0.21053366428812126,0.34553785993333586,0.18035844001051515,0.330317946838942,False,5,False,
146,A5,9,0.20182280327905938,0.084972388097502,0.7777777777777778,7,-0.33941838156108584,0.5620782728719653,0.3074787343640091,0.7337160971265987,False,7,False,
147,A5,9,0.7394697266214553,0.559449448648033,0.6666666666666666,6,0.2046920869298197,0.6378675950738908,0.46088274017907976,0.8004644648566425,True,9,False,
148,A5,5,0.4017240671416578,0.3299470417202536,0.8,4,0.1725881054062288,0.194324102736817,0.26293372327694575,0.10153911417375378,True,5,False,5
149,A5,9,-0.003466139230836917,0.03331108935486046,0.6666666666666666,6,0.1316053737505804,0.3403471879355569,0.07326394359132551,0.2119512459492649,False,1,False,
150,A5,9,0.06344629511526009,0.015984882221802436,0.5555555555555556,5,0.00710022283859056,0.09670157594603453,0.0882848871821531,0.11361224310727618,False,3,False,
151,A5,9,-0.007153746025204797,-0.013714170238502793,0.5555555555555556,5,-0.05784458944570568,0.3811933335391089,0.09981710377574778,0.21122262410865406,False,0,False,
152,A5,9,0.02531056132414489,0.014045504954999859,0.7777777777777778,7,0.10398480297529311,0.45132526586907934,0.24966361592429273,0.3134719116164564,False,0,False,
153,A5,9,0.3360275518970288,0.2854748929108538,0.7777777777777778,7,-0.2689716462420675,0.5124286593062024,0.44793135788759436,0.3965211553727468,True,9,False,
154,A5,7,-0.0012798794298735242,-0.019877116943988794,0.5714285714285714,4,-0.028461992133849638,0.4690849983601717,0.26954097934728993,0.4614212786282896,False,0,False,
155,A5,8,-0.024558756684183655,0.0023314701696709795,0.625,5,-0.16543227984813533,0.4286039800258748,0.15004528007899207,0.47144866197170454,False,0,False,
156,A5,6,0.13292529531726102,0.125188939887281,0.5,3,-0.0037623658290863887,0.03267306703090037,0.025410013501894962,0.045686867403734274,False,2,False,
157,A5,9,-0.006822202657846641,-0.007694611113399987,0.6666666666666666,6,-0.07377199940697154,0.17099270469386635,0.10664142273895531,0.19196751499217507,False,1,False,
158,A5,9,-0.005520903864238399,-0.0022604538766323643,0.7777777777777778,7,-0.2979127503683257,0.38089108541001876,0.0877819345197481,0.42582080307365866,False,0,False,
159,A5,7,-0.02516709004969857,0.019949786912997685,0.5714285714285714,4,0.2390944448989667,0.5128450279943656,0.2833483492526362,0.6009130295861609,False,0,False,
160,A5,9,-0.0035524368523135964,-0.0001359970650988084,0.5555555555555556,5,0.12661537964319558,0.3567227687524953,0.16512174567227234,0.2842745232220833,False,0,False,
