session_i,session_j,gap_days,channel,array_name,waveform_r,abs_delta_si,sign_match
20210401T124246,20210423T105645,21.9264,87,A3,-0.047334,0.166935,1
20210401T124246,20210423T105645,21.9264,88,A3,-0.347390,0.559847,0
20210401T124246,20210423T105645,21.9264,89,A3,-0.010212,1.007611,0
20210401T124246,20210423T105645,21.9264,90,A3,0.059939,0.139069,0
20210401T124246,20210423T105645,21.9264,91,A3,-0.091970,0.618853,1
20210401T124246,20210423T105645,21.9264,92,A3,-0.142187,0.118714,1
20210401T124246,20210423T105645,21.9264,93,A3,-0.153239,0.339525,1
20210401T124246,20210423T105645,21.9264,94,A3,-0.080371,0.246653,0
20210401T124246,20210423T105645,21.9264,95,A3,-0.151681,0.890902,0
20210401T124246,20210423T105645,21.9264,96,A3,0.171340,0.242484,0
20210401T124246,20210423T105645,21.9264,97,A4,0.525093,0.148505,1
20210401T124246,20210423T105645,21.9264,98,A4,0.390323,0.244091,1
20210401T124246,20210423T105645,21.9264,99,A4,0.863887,0.468568,1
20210401T124246,20210423T105645,21.9264,100,A4,0.351927,0.371134,0
20210401T124246,20210423T105645,21.9264,101,A4,0.639390,0.521737,1
20210401T124246,20210423T105645,21.9264,102,A4,0.639677,1.041249,0
20210401T124246,20210423T105645,21.9264,103,A4,0.488844,0.239046,1
20210401T124246,20210423T105645,21.9264,104,A4,0.628514,0.341818,0
20210401T124246,20210423T105645,21.9264,105,A4,0.271304,0.090032,1
20210401T124246,20210423T105645,21.9264,106,A4,-0.171442,0.122339,0
20210401T124246,20210423T105645,21.9264,107,A4,0.189327,0.677203,0
20210401T124246,20210423T105645,21.9264,108,A4,0.253408,0.988164,1
20210401T124246,20210423T105645,21.9264,109,A4,0.045471,0.952811,1
20210401T124246,20210423T105645,21.9264,110,A4,0.432495,1.677024,0
20210401T124246,20210423T105645,21.9264,111,A4,-0.053393,0.159719,0
20210401T124246,20210423T105645,21.9264,112,A4,-0.049999,0.266267,0
20210401T124246,20210423T105645,21.9264,113,A4,0.599801,0.065601,1
20210401T124246,20210423T105645,21.9264,114,A4,0.431553,0.086941,1
20210401T124246,20210423T105645,21.9264,115,A4,-0.057911,0.668108,0
20210401T124246,20210423T105645,21.9264,116,A4,0.328156,0.553204,1
