session_i,session_j,gap_days,channel,array_name,waveform_r,abs_delta_si,sign_match
20210205T151709,20210618T123111,132.8847,135,A5,-0.056493,0.971362,0
20210205T151709,20210618T123111,132.8847,136,A5,0.089248,0.690398,0
20210205T151709,20210618T123111,132.8847,137,A5,0.028402,0.672761,1
20210205T151709,20210618T123111,132.8847,138,A5,-0.258264,1.173664,0
20210205T151709,20210618T123111,132.8847,139,A5,-0.041610,0.024186,1
20210205T151709,20210618T123111,132.8847,140,A5,0.018606,0.147737,0
20210205T151709,20210618T123111,132.8847,141,A5,-0.104209,0.454825,1
20210205T151709,20210618T123111,132.8847,142,A5,-0.084386,0.038572,1
20210205T151709,20210618T123111,132.8847,143,A5,-0.008017,0.966609,1
20210205T151709,20210618T123111,132.8847,144,A5,0.233601,1.002646,0
20210205T151709,20210618T123111,132.8847,145,A5,0.358822,0.112281,0
20210205T151709,20210618T123111,132.8847,146,A5,-0.205036,1.086281,0
20210205T151709,20210618T123111,132.8847,147,A5,-0.050455,0.044052,1
20210205T151709,20210618T123111,132.8847,148,A5,-0.280865,0.379095,1
20210205T151709,20210618T123111,132.8847,149,A5,0.265328,0.330621,1
20210205T151709,20210618T123111,132.8847,150,A5,-0.092184,0.912015,0
20210205T151709,20210618T123111,132.8847,151,A5,-0.008904,0.094374,0
20210205T151709,20210618T123111,132.8847,152,A5,-0.335001,0.267017,0
20210205T151709,20210618T123111,132.8847,153,A5,0.054939,0.967922,1
20210205T151709,20210618T123111,132.8847,154,A5,-0.108272,0.565536,0
20210205T151709,20210618T123111,132.8847,155,A5,-0.191096,1.098710,0
20210205T151709,20210618T123111,132.8847,156,A5,-0.111246,0.056325,0
20210205T151709,20210618T123111,132.8847,157,A5,-0.098883,0.074534,1
20210205T151709,20210618T123111,132.8847,158,A5,-0.173194,0.006405,1
20210205T151709,20210618T123111,132.8847,159,A5,-0.019413,0.041435,0
20210205T151709,20210618T123111,132.8847,160,A5,0.061822,0.177815,1
20210205T151709,20210623T140144,137.9476,1,A1,-0.154389,0.601101,1
20210205T151709,20210623T140144,137.9476,2,A1,-0.142918,0.348714,0
20210205T151709,20210623T140144,137.9476,3,A1,0.273021,0.570773,1
20210205T151709,20210623T140144,137.9476,4,A1,-0.127882,0.705445,0
20210205T151709,20210623T140144,137.9476,5,A1,0.012481,1.089870,0
20210205T151709,20210623T140144,137.9476,6,A1,0.106996,0.215721,1
20210205T151709,20210623T140144,137.9476,7,A1,0.012672,0.324936,1
20210205T151709,20210623T140144,137.9476,8,A1,0.204836,1.228893,0
20210205T151709,20210623T140144,137.9476,9,A1,-0.353748,1.312576,0
20210205T151709,20210623T140144,137.9476,10,A1,-0.220480,0.887293,1
20210205T151709,20210623T140144,137.9476,11,A1,-0.005342,0.649076,1
20210205T151709,20210623T140144,137.9476,12,A1,0.323767,0.725732,0
20210205T151709,20210623T140144,137.9476,13,A1,0.208145,0.381308,1
20210205T151709,20210623T140144,137.9476,14,A1,-0.282442,1.130584,0
20210205T151709,20210623T140144,137.9476,15,A1,-0.003521,0.282342,1
20210205T151709,20210623T140144,137.9476,16,A1,0.132150,0.165139,1
