session_i,session_j,gap_days,channel,array_name,waveform_r,abs_delta_si,sign_match
20210204T131620,20210211T163501,7.1380,102,A4,0.838171,0.124904,1
20210204T131620,20210211T163501,7.1380,103,A4,0.685338,0.114244,1
20210204T131620,20210211T163501,7.1380,104,A4,0.874327,0.088857,1
20210204T131620,20210211T163501,7.1380,107,A4,0.578210,0.059290,1
20210204T131620,20210211T163501,7.1380,113,A4,0.565424,0.048616,1
20210204T131620,20210211T163501,7.1380,114,A4,-0.110965,0.153152,0
20210204T131620,20210211T163501,7.1380,115,A4,0.627580,0.065664,1
20210204T131620,20210211T163501,7.1380,116,A4,0.839212,0.086768,1
20210204T131620,20210211T163501,7.1380,117,A4,0.884829,0.614205,1
20210204T131620,20210211T163501,7.1380,118,A4,0.797717,0.047996,1
20210204T131620,20210211T163501,7.1380,119,A4,0.575790,1.291651,0
20210204T131620,20210211T163501,7.1380,120,A4,0.891969,0.004088,1
20210204T131620,20210211T163501,7.1380,121,A4,-0.168757,0.128719,0
20210204T131620,20210211T163501,7.1380,122,A4,0.429604,0.307504,0
20210204T131620,20210211T163501,7.1380,123,A4,-0.340531,0.193032,1
20210204T131620,20210211T163501,7.1380,124,A4,0.457293,0.349761,1
20210204T131620,20210211T163501,7.1380,125,A4,0.694585,0.051996,1
20210204T131620,20210211T163501,7.1380,126,A4,0.846261,0.058204,1
20210204T131620,20210211T163501,7.1380,127,A4,0.810922,0.096320,1
20210204T131620,20210211T163501,7.1380,128,A4,0.636142,0.010365,1
20210204T131620,20210211T163501,7.1380,129,A5,0.505782,0.833194,1
20210204T131620,20210211T163501,7.1380,130,A5,-0.239615,0.551008,0
20210204T131620,20210211T163501,7.1380,131,A5,-0.280894,0.210784,0
20210204T131620,20210211T163501,7.1380,132,A5,0.674541,0.000000,1
20210204T131620,20210211T163501,7.1380,133,A5,0.140980,1.085264,0
20210204T131620,20210211T163501,7.1380,134,A5,0.440970,0.453330,1
20210204T131620,20210211T163501,7.1380,135,A5,0.779415,0.139604,1
20210204T131620,20210211T163501,7.1380,136,A5,0.531322,0.022886,1
20210204T131620,20210211T163501,7.1380,137,A5,0.539296,0.061260,1
20210204T131620,20210211T163501,7.1380,143,A5,0.198776,2.000000,0
20210204T131620,20210211T163501,7.1380,145,A5,-0.468720,0.276583,1
20210204T131620,20210211T163501,7.1380,146,A5,0.481970,0.287524,1
20210204T131620,20210211T163501,7.1380,147,A5,0.354997,0.102044,1
20210204T131620,20210211T163501,7.1380,149,A5,0.015406,0.939304,0
20210204T131620,20210211T163501,7.1380,150,A5,0.078951,0.068601,1
20210204T131620,20210211T163501,7.1380,151,A5,0.004684,0.049571,1
20210204T131620,20210211T163501,7.1380,152,A5,0.481018,0.241513,1
20210204T131620,20210211T163501,7.1380,153,A5,0.611305,0.537602,1
20210204T131620,20210211T163501,7.1380,154,A5,0.433522,0.197133,1
20210204T131620,20210211T163501,7.1380,158,A5,0.155896,1.303456,0
20210204T131620,20210211T163501,7.1380,159,A5,0.156814,0.109070,1
20210204T131620,20210211T163501,7.1380,160,A5,0.181769,0.437333,0
20210204T131620,20210212T153711,8.0978,1,A1,-0.151437,0.386898,1
20210204T131620,20210212T153711,8.0978,2,A1,-0.104602,0.044465,1
20210204T131620,20210212T153711,8.0978,3,A1,0.473932,0.092358,1
20210204T131620,20210212T153711,8.0978,4,A1,0.112246,0.098465,1
20210204T131620,20210212T153711,8.0978,5,A1,0.196011,0.412957,0
20210204T131620,20210212T153711,8.0978,6,A1,0.107750,0.786548,0
20210204T131620,20210212T153711,8.0978,7,A1,0.225918,0.282503,0
20210204T131620,20210212T153711,8.0978,8,A1,0.291056,1.161004,0
20210204T131620,20210212T153711,8.0978,9,A1,0.124196,0.344745,1
20210204T131620,20210212T153711,8.0978,10,A1,0.067877,0.757773,1
20210204T131620,20210212T153711,8.0978,11,A1,0.114743,0.229228,0
20210204T131620,20210212T153711,8.0978,12,A1,0.588372,0.032242,1
20210204T131620,20210212T153711,8.0978,13,A1,0.489806,0.086964,1
20210204T131620,20210212T153711,8.0978,14,A1,0.295555,0.296582,0
20210204T131620,20210212T153711,8.0978,15,A1,0.238950,0.519706,1
20210204T131620,20210212T153711,8.0978,16,A1,0.517452,0.469967,0
20210204T131620,20210212T153711,8.0978,17,A1,-0.106081,0.559489,0
20210204T131620,20210212T153711,8.0978,20,A1,0.820768,0.218058,1
20210204T131620,20210212T153711,8.0978,21,A1,0.092274,0.169274,1
20210204T131620,20210212T153711,8.0978,24,A1,0.845211,0.185896,1
20210204T131620,20210212T153711,8.0978,26,A1,0.916140,0.000000,1
20210204T131620,20210212T153711,8.0978,27,A1,0.241914,0.083168,1
20210204T131620,20210212T153711,8.0978,28,A1,0.757118,0.000000,1
20210204T131620,20210212T153711,8.0978,29,A1,-0.209513,1.570724,0
20210204T131620,20210212T153711,8.0978,31,A1,0.126491,0.356981,1
20210204T131620,20210212T153711,8.0978,32,A1,0.479881,0.158480,1
20210204T131620,20210212T153711,8.0978,35,A2,0.066949,0.290205,1
20210204T131620,20210212T153711,8.0978,37,A2,0.050685,0.773472,1
20210204T131620,20210212T153711,8.0978,41,A2,0.243592,0.300652,1
20210204T131620,20210212T153711,8.0978,53,A2,-0.116370,0.187794,1
20210204T131620,20210212T153711,8.0978,55,A2,0.907595,0.099761,1
20210204T131620,20210212T153711,8.0978,57,A2,0.541497,0.525271,1
20210204T131620,20210212T153711,8.0978,59,A2,0.106472,0.143193,1
20210204T131620,20210212T153711,8.0978,62,A2,-0.148976,0.690324,1
20210204T131620,20210212T153711,8.0978,64,A2,-0.052661,1.028242,0
20210204T131620,20210212T153711,8.0978,65,A3,-0.124147,1.239578,0
20210204T131620,20210212T153711,8.0978,66,A3,0.565798,0.403157,1
20210204T131620,20210212T153711,8.0978,67,A3,-0.003368,0.188107,1
20210204T131620,20210212T153711,8.0978,69,A3,-0.142762,1.076823,0
20210204T131620,20210212T153711,8.0978,71,A3,0.513681,0.240953,1
20210204T131620,20210212T153711,8.0978,73,A3,0.211688,1.151507,0
20210204T131620,20210212T153711,8.0978,77,A3,-0.042611,0.861991,1
20210204T131620,20210212T153711,8.0978,89,A3,-0.200882,0.349208,1
20210204T131620,20210212T153711,8.0978,93,A3,0.112655,0.258159,1
